OBJ.VEGOBJEKT-ID;EGS.BRUKSOMRÅDE.1256;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;VSR.VEGSYSTEMREFERANSE;ÅDT, total;ÅDT, andel lange kjøretøy;Fartsgrense;Avkjørsel, holdningsklasse;Funksjonsklasse;Avkjørsler;Trafikkulykker;Kurvatur, horisontal;Kurvatur, stigning;Søknadstype;Svingkategori;Vurdering
1015585557;Bolig;201872074-10;15.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=275747;Utvidet bruk;26.02.2025;26.02.2028;;Privat;Privat;POINT(336983.032 7035964.155);Meråker;5034;FV6776 S1D1 m530;260.0;12.0;40.0;Lite streng;E - Lokale adkomstveger;4;4;201.0;0.0;Utvidet bruk;Krapp sving;
1015589406;Bolig;202445702-2;17.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589653;Varig tillatelse;27.09.2024;27.09.2027;Denne avkjørselen skal saneres når ny er etablert. ;;;POINT(338204.532 7036480.192);Meråker;5034;FV6778 S1D1 m244;400.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;14;0;-1029.0;-0.1;Varig tillatelse;Veldig slak sving (svingradius 1029.0m);
1019887878;Bolig;202445702-2;17.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589653;Varig tillatelse;27.09.2024;27.09.2027;;Privat;Privat;POINT(338220.078 7036503.781);Meråker;5034;FV6778 S1D1 m215;400.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;14;0;-1029.0;-0.1;Varig tillatelse;Veldig slak sving (svingradius 1029.0m);
1015576252;Gardsbruk;202220772-2;03.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2154942&VerID=1970883;Varig tillatelse;03.06.2022;03.06.2025;Eksisterende avkjørsel må stenges og den opprinnelige grøften må  etableres tilbake.;Privat;Privat;POINT(338955.031 7038016.946);Meråker;5034;FV6772 S1D1 m3107;593.0;16.0;80.0;Lite streng;E - Lokale adkomstveger;3;0;-455.0;4.1;Varig tillatelse;Krapp sving;
1015225744;Bolig;202211462-2;21.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2037108&VerID=1861074;Varig tillatelse;23.02.2022;;Bygget men ikke levert ferdigmelding.;Privat;Privat;POINT(334690.3 7038258.896);Meråker;5034;FV6776 S1D1 m3920;260.0;12.0;80.0;Lite streng;E - Lokale adkomstveger;8;0;-665.0;-0.1;Varig tillatelse;Slak sving (svingradius 665.0m);
1017524432;Hytte;202242239-2;27.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2367368&VerID=2171762;Varig tillatelse;07.11.2022;07.11.2025;;Privat;Privat;POINT(348069.397 7050499.26);Meråker;5034;FV6772 S2D1 m12447;600.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;10;0;99999.0;-2.7;Varig tillatelse;Rett veg;
1015596679;Bolig;202239941-3;09.02.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2467627&VerID=2264171;Utvidet bruk;14.02.2023;;;Privat;Privat;POINT(303528.497 7035437.659);Stjørdal;5035;FV6784 S1D1 m29;260.0;13.0;50.0;Lite streng;E - Lokale adkomstveger;10;0;1257.0;1.7;Utvidet bruk;Veldig slak sving (svingradius 1257.0m);
1015609136;Bolig;202218897-2;05.05.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2127525&VerID=1945629;Utvidet bruk;10.05.2022;;;Privat;Privat;POINT(307676.451 7035615.672);Stjørdal;5035;FV6784 S1D1 m4817;260.0;13.0;80.0;Lite streng;E - Lokale adkomstveger;9;0;99999.0;2.0;Utvidet bruk;Rett veg;
1015614262;Bolig;202518623;10.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616551#;Utvidet bruk;01.07.2025;01.07.2028;;Privat;Privat;POINT(298363.256 7039534.032);Stjørdal;5035;FV6786 S1D1 m2508;437.0;15.0;60.0;Lite streng;E - Lokale adkomstveger;8;0;175.0;4.5;Utvidet bruk;Krapp sving;
1015614256;Bolig;202308946-3 ;28.01.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2474841&VerID=2270916;Utvidet bruk;22.02.2023;;;Privat;Privat;POINT(298275.151 7039989.231);Stjørdal;5035;FV6786 S1D1 m2006;437.0;15.0;60.0;Lite streng;E - Lokale adkomstveger;9;0;99999.0;6.5;Utvidet bruk;Rett veg;
1015609325;Gardsbruk;202244911-2;01.12.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2401643&VerID=2203191;Utvidet bruk;07.12.2022;;;Privat;Privat;POINT(297289.862 7041476.309);Stjørdal;5035;FV6786 S1D1 m47;437.0;15.0;50.0;Lite streng;E - Lokale adkomstveger;9;1;-456.0;0.1;Utvidet bruk;Krapp sving;
1021165641;Service;202450343-2;07.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=594367;Midlertidig tillatelse;11.11.2024;15.11.2026;;Privat;Privat;POINT(296093.069 7041703.258);Stjørdal;5035;FV950 S4D1 m2989 KD1 m199;1500.0;10.0;60.0;Streng;B - Regionale hovedveger;4;39;-53.0;0.4;Midlertidig tillatelse;Krapp sving;
1015615252;Bolig;202412050-2;01.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=555849;Utvidet bruk;20.03.2024;20.03.2027;;Privat;Privat;POINT(297700.895 7041738.448);Stjørdal;5035;FV6788 S1D1 m1087;1500.0;8.0;50.0;Lite streng;E - Lokale adkomstveger;13;1;163.0;-2.7;Utvidet bruk;Krapp sving;
1016572847;Industri;202239844-2;11.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2352590&VerID=2158243;Midlertidig tillatelse;31.10.2022;31.10.2024;;Privat;Privat;POINT(297870.035 7041805.134);Stjørdal;5035;FV6788 S1D100 m1241;;;;;;0;0;;;Midlertidig tillatelse;Ukjent;
1015703349;Service;202337046-2;25.09.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=509830;Utvidet bruk;16.04.2024;16.04.2027;;;;POINT(296345.102 7042046.578);Stjørdal;5035;FV950 S4D1 m3484 KD1 m55;;;60.0;;B - Regionale hovedveger;4;31;-13.0;-0.4;Utvidet bruk;Krapp sving;
1015416774;Bolig;202217086-2, 202518155;07.04.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2107459&VerID=1926952 , https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616083;Utvidet bruk;09.05.2025;;;Privat;Privat;POINT(299726.388 7042071.113);Stjørdal;5035;FV6798 S1D1 m3080;1400.0;9.0;30.0;Lite streng;E - Lokale adkomstveger;35;1;99999.0;0.7;Utvidet bruk;Rett veg;
1023139482;Gardsbruk;;05.05.2025;;Avslag;28.05.2025;;;;;POINT(299390.433 7042211.376);Stjørdal;5035;FV6798 S1D1 m2717;1400.0;9.0;30.0;Lite streng;E - Lokale adkomstveger;25;1;99999.0;-1.7;Endret bruk;Rett veg;
1015616964;Bolig;202344176-5 ;13.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=517041;Utvidet bruk;05.02.2025;05.02.2028;;Privat;Privat;POINT(306527.39 7042737.405);Stjørdal;5035;FV6788 S2D1 m1244;160.0;5.0;50.0;Lite streng;E - Lokale adkomstveger;9;1;387.0;-6.2;Utvidet bruk;Krapp sving;
1015969668;Bolig;202240624-4;19.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2357955&VerID=2163186;Utvidet bruk;28.10.2022;;;Privat;Privat;POINT(303246.121 7044326.113);Stjørdal;5035;FV6794 S1D1 m1365;760.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;5;0;-295.0;0.9;Utvidet bruk;Krapp sving;
1016573836;Forretning;202239827-2;11.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2344409&VerID=2150551;Utvidet bruk;13.10.2022;;;Privat;Privat;POINT(291469.21 7045469.472);Stjørdal;5035;FV6810 S1D10 m2753;260.0;8.0;50.0;Lite streng;E - Lokale adkomstveger;5;0;357.0;-2.1;Utvidet bruk;Krapp sving;
1015969674;Bolig;202538769;28.08.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=636804#;Utvidet bruk;03.09.2025;;;Privat;Privat;POINT(303635.731 7045553.349);Stjørdal;5035;FV6794 S1D1 m2720;760.0;9.0;60.0;Lite streng;E - Lokale adkomstveger;10;0;-261.0;-4.5;Utvidet bruk;Krapp sving;
1015976933;Bolig;202336972-2;22.09.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=509756;Utvidet bruk;27.09.2023;27.09.2026;;Privat;Privat;POINT(297477.53 7045963.928);Stjørdal;5035;FV6800 S1D1 m898;3500.0;7.0;40.0;Lite streng;E - Lokale adkomstveger;18;5;129.0;5.6;Utvidet bruk;Krapp sving;
1015969689;Gardsbruk;202317244-2;27.04.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=489909;Endret bruk;05.05.2023;05.05.2026;;Privat;Privat;POINT(304621.516 7046405.886);Stjørdal;5035;FV6794 S1D1 m4064;760.0;9.0;60.0;Lite streng;E - Lokale adkomstveger;8;1;-144.0;7.7;Endret bruk;Krapp sving;
1015070684;Gardsbruk;202326623-2 ;03.07.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=499385;Utvidet bruk;10.08.2023;10.08.2026;;Privat;Privat;POINT(306549.645 7046439.322);Stjørdal;5035;FV752 S1D1 m4154;950.0;13.0;60.0;Mindre streng;D - Lokale samleveger;12;2;2122.0;4.0;Utvidet bruk;Veldig slak sving (svingradius 2122.0m);
1015979932;Bolig;202533389;06.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3514505&VerID=3311639;Utvidet bruk;01.09.2025;01.09.2028;;Privat;Privat;POINT(293852.248 7046592.443);Stjørdal;5035;FV6810 S1D1 m2571;600.0;11.0;60.0;Lite streng;E - Lokale adkomstveger;7;1;57.0;6.7;Utvidet bruk;Krapp sving;
1015986741;Gardsbruk;202506650-2;14.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=604528;Utvidet bruk;17.01.2025;17.01.2028;;Privat;Privat;POINT(290222.928 7046762.117);Stjørdal;5035;FV6810 S1D10 m783;260.0;8.0;50.0;Lite streng;E - Lokale adkomstveger;19;0;-1841.0;-0.3;Utvidet bruk;Veldig slak sving (svingradius 1841.0m);
1015986751;Gardsbruk;202370238-2;12.12.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=543105;Utvidet bruk;23.05.2024;23.05.2027;;Privat;Privat;POINT(290187.338 7046976.022);Stjørdal;5035;FV6810 S1D10 m565;260.0;8.0;50.0;Lite streng;E - Lokale adkomstveger;14;0;99999.0;0.9;Utvidet bruk;Rett veg;
1019227327;Gardsbruk;202430135-2;27.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=574025;Varig tillatelse;06.06.2024;06.06.2027;;Privat;Privat;POINT(296600.176 7047006.086);Stjørdal;5035;FV6806 S2D1 m2439;653.0;6.0;60.0;Lite streng;E - Lokale adkomstveger;10;0;-1305.0;4.6;Varig tillatelse;Veldig slak sving (svingradius 1305.0m);
1015971195;Dyrkamark/jordbruk;202424575-2;04.04.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=568376;Utvidet bruk;04.06.2024;04.06.2027;;Privat;Privat;POINT(305171.8 7047108.09);Stjørdal;5035;FV6794 S1D1 m5036;760.0;9.0;60.0;Lite streng;E - Lokale adkomstveger;10;1;99999.0;-2.1;Utvidet bruk;Rett veg;
1016000745;Gardsbruk;202408107-2;25.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=551812;Utvidet bruk;02.02.2024;02.02.2027;;Privat;Privat;POINT(295995.38 7047890.104);Stjørdal;5035;FV6808 S1D1 m2597;500.0;15.0;80.0;Lite streng;E - Lokale adkomstveger;9;0;254.0;4.2;Utvidet bruk;Krapp sving;
1015964242;Industri;202222672-2;20.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2198867&VerID=2012775;Midlertidig tillatelse;28.06.2022;24.06.2025;;Privat;Privat;POINT(295561.108 7048243.254);Stjørdal;5035;FV6808 S1D1 m2023;500.0;15.0;80.0;Lite streng;E - Lokale adkomstveger;14;0;-1903.0;-0.7;Midlertidig tillatelse;Veldig slak sving (svingradius 1903.0m);
1015986865;Bolig;202536496;19.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3509329&VerID=3306653;Utvidet bruk;27.08.2025;27.08.2028;;Privat;Privat;POINT(291241.243 7048945.053);Stjørdal;5035;FV6810 S1D1 m8760;440.0;10.0;60.0;Lite streng;E - Lokale adkomstveger;13;0;99999.0;-0.6;Utvidet bruk;Rett veg;
1015417115;Gardsbruk;202216179-2;04.04.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2095986&VerID=1916258;Varig tillatelse;06.04.2022;06.04.2025;Ikke bygget innen frist ;Privat;Privat;POINT(307546.458 7048989.945);Stjørdal;5035;FV6796 S1D1 m1707;350.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;11;1;541.0;-1.8;Varig tillatelse;Slak sving (svingradius 541.0m);
1016009240;Bolig;202428536-2;02.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=572382;Utvidet bruk;08.05.2024;08.05.2027;;Privat;Privat;POINT(293353.773 7049056.654);Stjørdal;5035;FV6812 S1D1 m4992;3200.0;11.0;40.0;Mindre streng;D - Lokale samleveger;11;5;-310.0;4.2;Utvidet bruk;Krapp sving;
1015256184;Gardsbruk;202215411-2;22.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2086796&VerID=1907746;Avslag;01.04.2022;;;Privat;Privat;POINT(307548.998 7049131.885);Stjørdal;5035;PV8046 S12D1 m8;;;50.0;;;0;0;;;Utvidet bruk;Ukjent;
1019085978;Bolig;202407922-3;25.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=551627;Utvidet bruk;25.04.2024;25.04.2027;;Privat;Privat;POINT(291117.896 7050102.725);Stjørdal;5035;FV6810 S1D1 m10291;400.0;11.0;60.0;Lite streng;E - Lokale adkomstveger;0;0;14.0;6.0;Utvidet bruk;Krapp sving;
1022499811;Bolig;202517164-2;19.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615092;Endret bruk;04.04.2025;04.04.2028;;Privat;Privat;POINT(303967.511 7050806.696);Stjørdal;5035;FV6816 S1D1 m11376;300.0;22.0;80.0;Lite streng;E - Lokale adkomstveger;0;0;-353.0;-4.9;Endret bruk;Krapp sving;
1024480018;Industri;202523696;28.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=621675#;Midlertidig tillatelse;13.06.2025;13.06.2028;;Privat;Privat;POINT(292469.898 7051796.675);Stjørdal;5035;FV6814 S1D1 m6684;400.0;13.0;40.0;Lite streng;E - Lokale adkomstveger;12;0;-91.0;11.5;Midlertidig tillatelse;Krapp sving;
1016030298;Gardsbruk;202452669-2 ;06.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=596734;Utvidet bruk;24.01.2025;24.01.2028;;Privat;Privat;POINT(284656.933 7054577.347);Frosta;5036;FV6830 S1D1 m1581;300.0;12.0;60.0;Lite streng;E - Lokale adkomstveger;14;0;99999.0;4.6;Utvidet bruk;Rett veg;
1016030297;Hytte;202232589-2;23.08.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2265856&VerID=2076201;Utvidet bruk;29.08.2022;29.08.2025;;Privat;Privat;POINT(284798.704 7054601.296);Frosta;5036;FV6830 S1D1 m1437;300.0;12.0;60.0;Lite streng;E - Lokale adkomstveger;17;0;484.0;0.4;Utvidet bruk;Krapp sving;
1016030217;Gardsbruk;202403357-2;08.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=547049;Utvidet bruk;22.04.2024;22.04.2027;;Privat;Privat;POINT(286140.329 7056116.509);Frosta;5036;FV6828 S1D1 m752;300.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;16;3;99999.0;1.1;Utvidet bruk;Rett veg;
1016009319;Bolig;202223753-3;22.07.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2467378&VerID=2263943;Utvidet bruk;17.02.2023;;;Privat;Privat;POINT(289646.869 7057688.823);Frosta;5036;FV6818 S1D1 m125;1840.0;8.0;60.0;Streng;C - Lokale hovedveger;8;0;-567.0;2.1;Utvidet bruk;Slak sving (svingradius 567.0m);
1016024718;Service;202344044-2;30.11.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=516909;Utvidet bruk;06.12.2023;06.12.2026;;Privat;Privat;POINT(287597.382 7059054.527);Frosta;5036;FV6824 S1D40 m1354;200.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;15;0;478.0;-0.5;Utvidet bruk;Krapp sving;
1016024716;Gardsbruk;202319085-2;24.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=491768;Utvidet bruk;13.06.2023;13.06.2026;;Privat;Privat;POINT(287600.506 7059156.805);Frosta;5036;FV6824 S1D40 m1251;200.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;16;0;-179.0;-0.5;Utvidet bruk;Krapp sving;
1018884272;Gardsbruk;202327538-4;19.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=500300;Utvidet bruk;21.02.2024;21.02.2027;;Privat;Privat;POINT(314802.207 7058323.495);Levanger;5037;FV6868 S1D1 m4522;280.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;2;0;306.0;-20.6;Utvidet bruk;Krapp sving;
1016121109;Gardsbruk;202519063-2;09.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617007;Varig tillatelse;24.04.2025;24.04.2028;Skal saneres når ny er utbedret. ;Privat;Privat;POINT(305497.862 7061722.323);Levanger;5037;FV6854 S1D1 m1381;500.0;10.0;50.0;Mindre streng;D - Lokale samleveger;12;0;99999.0;2.0;Varig tillatelse;Rett veg;
1016121110;Gardsbruk;202519063-2;09.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617007;Varig tillatelse;24.04.2025;24.04.2028;Skal saneres når ny avkjørsel er utbedret. ;Privat;Privat;POINT(305506.751 7061736.879);Levanger;5037;FV6854 S1D1 m1398;500.0;10.0;50.0;Mindre streng;D - Lokale samleveger;12;0;99999.0;2.0;Varig tillatelse;Rett veg;
1022500010;Gardsbruk;202519063-2;09.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617007;Varig tillatelse;24.04.2025;24.04.2028;To eldre avkjørsler skal saneres når denne er utbedret. ;Privat;Privat;POINT(305513.309 7061748.185);Levanger;5037;FV6854 S1D1 m1411;500.0;10.0;50.0;Mindre streng;D - Lokale samleveger;14;0;99999.0;2.0;Varig tillatelse;Rett veg;
1016121144;Gardsbruk;202422917-2;21.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566717;Utvidet bruk;04.04.2024;04.04.2027;;Privat;Privat;POINT(307150.839 7063539.271);Levanger;5037;FV6854 S1D1 m3912;500.0;10.0;80.0;Mindre streng;D - Lokale samleveger;13;1;99999.0;-0.4;Utvidet bruk;Rett veg;
1016257602;Gardsbruk;202326786-2;03.07.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=499548;Endret bruk;09.08.2023;09.08.2026;;Privat;Privat;POINT(312762.471 7064904.954);Levanger;5037;FV6864 S1D10 m423;400.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;8;0;166.0;-2.7;Endret bruk;Krapp sving;
1017517938;Gardsbruk;202309117-4;30.01.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=481663;Varig tillatelse;07.02.2023;07.02.2026;Denne skal ikke etableres. ;Privat;Privat;POINT(311945.322 7065255.512);Levanger;5037;FV6860 S1D1 m2501;350.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;4;1;-1885.0;-6.1;Varig tillatelse;Veldig slak sving (svingradius 1885.0m);
1016218587;Gardsbruk;202309117-4;23.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=481663;Utvidet bruk;13.06.2023;13.06.2026;;Privat;Privat;POINT(311919.27 7065319.083);Levanger;5037;FV6860 S1D1 m2432;350.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;4;1;-1885.0;-6.1;Utvidet bruk;Veldig slak sving (svingradius 1885.0m);
1016010567;Gardsbruk;202400829-2 ;02.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=544521;Utvidet bruk;08.01.2024;08.01.2027;;Privat;Privat;POINT(304250.074 7068953.184);Levanger;5037;FV6818 S3D1 m370;800.0;10.0;50.0;Mindre streng;D - Lokale samleveger;12;1;137.0;-1.3;Utvidet bruk;Krapp sving;
1022274189;Bolig;202508156-2;21.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=606038;Utvidet bruk;03.03.2025;03.03.2028;;Privat;Privat;POINT(313018.632 7070402.915);Levanger;5037;FV6866 S1D1 m1335;2000.0;7.0;70.0;Lite streng;E - Lokale adkomstveger;11;0;-708.0;-5.4;Utvidet bruk;Slak sving (svingradius 708.0m);
1016263104;Bolig;202441955-2;20.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=585901;Utvidet bruk;12.09.2024;12.09.2027;;Privat;Privat;POINT(318581.32 7070574.651);Levanger;5037;FV6874 S1D1 m5605;1160.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;8;1;128.0;2.8;Utvidet bruk;Krapp sving;
1016572818;Forretning;202240049-2;15.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2351924&VerID=2157622;Varig tillatelse;24.10.2022;24.10.2025;;Privat;Privat;POINT(321435.89 7071352.309);Levanger;5037;FV6880 S1D1 m2476;400.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;12;0;184.0;-0.9;Varig tillatelse;Krapp sving;
1016263048;Bolig;202327142-2 ;05.07.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=499904;Utvidet bruk;28.07.2023;28.07.2026;;Privat;Privat;POINT(317342.799 7071876.202);Levanger;5037;FV6874 S1D1 m3338;1160.0;9.0;30.0;Lite streng;E - Lokale adkomstveger;14;1;-531.0;9.3;Utvidet bruk;Slak sving (svingradius 531.0m);
1016264824;Gardsbruk;202440441-2;14.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=584387;Utvidet bruk;19.08.2024;19.08.2027;;Privat;Privat;POINT(318731.747 7073360.502);Levanger;5037;FV6876 S1D1 m1668;952.0;14.0;30.0;Lite streng;E - Lokale adkomstveger;10;1;2054.0;-6.0;Utvidet bruk;Veldig slak sving (svingradius 2054.0m);
1016573934;Industri;202239379-2;06.10.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2342676&VerID=2149019;Midlertidig tillatelse;11.10.2022;01.10.2023;;Privat;Privat;POINT(315084.801 7073487.001);Levanger;5037;FV6866 S2D1 m3183;2090.0;3.0;40.0;Mindre streng;D - Lokale samleveger;8;2;99999.0;2.7;Midlertidig tillatelse;Rett veg;
1016265874;Bolig;202243700-2;18.11.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2381634&VerID=2184666;Utvidet bruk;21.11.2022;;;Privat;Privat;POINT(318650.967 7073949.808);Levanger;5037;FV6878 S1D1 m967;2930.0;7.0;40.0;Lite streng;E - Lokale adkomstveger;11;6;99999.0;0.6;Utvidet bruk;Rett veg;
1016260921;Bolig;202431249-2;11.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=575144;Utvidet bruk;28.06.2024;28.06.2027;;Privat;Privat;POINT(316407.849 7074189.847);Levanger;5037;FV6866 S2D1 m5062;4160.0;5.0;50.0;Mindre streng;D - Lokale samleveger;8;22;-278.0;-5.6;Utvidet bruk;Krapp sving;
1016266255;Bolig;202507344-2 ;20.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=605222;Utvidet bruk;24.01.2025;24.01.2028;;Privat;Privat;POINT(322693.195 7075634.846);Levanger;5037;FV6888 S1D1 m4512;600.0;9.0;50.0;Lite streng;E - Lokale adkomstveger;12;0;-1806.0;-6.6;Utvidet bruk;Veldig slak sving (svingradius 1806.0m);
1016572874;Bolig;202227159-2;14.07.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2349168&VerID=2154997;Varig tillatelse;21.10.2022;21.10.2025;Eksisterende avkjørsel skal fjernes;Privat;Privat;POINT(338000.127 7073541.224);Verdal;5038;FV6905 S1D1 m128;450.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;5;1;983.0;7.0;Varig tillatelse;Slak sving (svingradius 983.0m);
1019887837;Bolig;202445266-2;12.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589216;Varig tillatelse;24.09.2024;24.09.2027;;Privat;Privat;POINT(325362.283 7074737.355);Verdal;5038;FV6882 S1D1 m1478;450.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;8;0;99999.0;5.7;Varig tillatelse;Rett veg;
